,track_name,artists,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%
0,Seven (feat. Latto) (Explicit Ver.),Latto,2,2023,7,14,553,147,141381703,43,263,45,10,140,125,11,Major,80,89,83,31,0,8,4
1,Seven (feat. Latto) (Explicit Ver.),Jung Kook,2,2023,7,14,553,147,141381703,43,263,45,10,140,125,11,Major,80,89,83,31,0,8,4
2,LALA,Myke Towers,1,2023,3,23,1474,48,133716286,48,126,58,14,62,92,1,Major,71,61,74,7,0,10,4
3,vampire,Olivia Rodrigo,1,2023,6,30,1397,113,140003974,94,207,91,14,111,138,5,Major,51,32,53,17,0,31,6
4,Cruel Summer,Taylor Swift,1,2019,8,23,7858,100,800840817,116,207,125,12,106,170,9,Major,55,58,72,11,0,11,15
5,WHERE SHE GOES,Bad Bunny,1,2023,5,18,3133,50,303236322,84,133,87,15,66,144,9,Minor,65,23,80,14,63,11,6
6,Sprinter,Dave,2,2023,6,1,2186,91,183706234,67,213,88,17,107,141,1,Major,92,66,58,19,0,8,24
7,Sprinter,Central Cee,2,2023,6,1,2186,91,183706234,67,213,88,17,107,141,1,Major,92,66,58,19,0,8,24
8,Ella Baila Sola,Eslabon Armado,2,2023,3,16,3090,50,725980112,34,222,43,13,95,148,5,Minor,67,83,76,48,0,8,3
9,Ella Baila Sola,Peso Pluma,2,2023,3,16,3090,50,725980112,34,222,43,13,95,148,5,Minor,67,83,76,48,0,8,3
10,Columbia,Quevedo,1,2023,7,7,714,43,58149378,25,89,30,13,48,100,5,Major,67,26,71,37,0,11,4
11,fukumean,Gunna,1,2023,5,15,1096,83,95217315,60,210,48,11,101,130,1,Minor,85,22,62,12,0,28,9
12,La Bebe - Remix,Peso Pluma,2,2023,3,17,2953,44,553634067,49,110,66,13,55,170,2,Minor,81,56,48,21,0,8,33
13,La Bebe - Remix,Yng Lvcas,2,2023,3,17,2953,44,553634067,49,110,66,13,55,170,2,Minor,81,56,48,21,0,8,33
14,un x100to,Bad Bunny,2,2023,4,17,2876,40,505671438,41,205,54,12,85,83,6,Minor,57,56,72,23,0,27,5
15,un x100to,Grupo Frontera,2,2023,4,17,2876,40,505671438,41,205,54,12,85,83,6,Minor,57,56,72,23,0,27,5
16,Super Shy,NewJeans,1,2023,7,7,422,55,58255150,37,202,21,5,87,150,5,Minor,78,52,82,18,0,15,7
17,Flowers,Miley Cyrus,1,2023,1,12,12211,115,1316855716,300,215,745,58,129,118,-1,Major,71,65,68,6,0,3,7
18,Daylight,David Kushner,1,2023,4,14,3528,98,387570742,80,156,182,24,92,130,2,Minor,51,32,43,83,0,9,3
19,As It Was,Harry Styles,1,2022,3,31,23575,130,2513188493,403,198,863,46,124,174,6,Minor,52,66,73,34,0,31,6
20,Kill Bill,SZA,1,2022,12,8,8109,77,1163093654,183,162,161,12,83,89,8,Major,64,43,73,5,17,16,4
21,Cupid - Twin Ver.,Fifty Fifty,1,2023,2,24,2942,77,496795686,91,212,78,6,98,120,11,Minor,78,76,59,43,0,34,3
22,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,1,2023,7,13,873,104,30546883,80,227,95,24,118,78,-1,Major,44,14,9,96,0,10,3
23,Classy 101,Feid,2,2023,3,31,2610,40,335222234,43,100,54,14,51,100,11,Major,86,67,66,14,0,12,16
24,Classy 101,Young Miko,2,2023,3,31,2610,40,335222234,43,100,54,14,51,100,11,Major,86,67,66,14,0,12,16
25,Like Crazy,Jimin,1,2023,3,24,596,68,363369738,8,104,23,2,58,120,7,Major,63,36,73,0,0,36,4
26,LADY GAGA,Gabito Ballesteros,3,2023,6,22,332,26,86444842,11,163,10,4,64,140,5,Minor,65,87,74,22,0,42,4
27,LADY GAGA,Junior H,3,2023,6,22,332,26,86444842,11,163,10,4,64,140,5,Minor,65,87,74,22,0,42,4
28,LADY GAGA,Peso Pluma,3,2023,6,22,332,26,86444842,11,163,10,4,64,140,5,Minor,65,87,74,22,0,42,4
29,I Can See You (Taylors Version) (From The,Taylor Swift,1,2023,7,7,516,38,52135248,73,119,42,1,52,123,6,Major,69,82,76,6,0,6,3
30,I Wanna Be Yours,Arctic Monkeys,1,2013,1,1,12859,110,1297026226,24,98,582,2,70,135,-1,Minor,48,44,42,12,2,11,3
31,"Peso Pluma: Bzrp Music Sessions, Vol. 55",Bizarrap,2,2023,5,31,1313,40,200647221,17,152,32,11,67,133,5,Minor,85,81,67,26,0,12,5
32,"Peso Pluma: Bzrp Music Sessions, Vol. 55",Peso Pluma,2,2023,5,31,1313,40,200647221,17,152,32,11,67,133,5,Minor,85,81,67,26,0,12,5
33,Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),The Weeknd,3,2023,6,2,1945,87,115364561,74,182,87,14,94,99,1,Major,85,83,68,7,0,36,20
34,Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),Madonna,3,2023,6,2,1945,87,115364561,74,182,87,14,94,99,1,Major,85,83,68,7,0,36,20
35,Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),Playboi Carti,3,2023,6,2,1945,87,115364561,74,182,87,14,94,99,1,Major,85,83,68,7,0,36,20
36,SABOR FRESA,Fuerza Regida,1,2023,6,22,250,26,78300654,16,149,10,5,60,130,7,Minor,79,96,86,9,0,9,9
37,Calm Down (with Selena Gomez),R######ma,2,2022,3,25,7112,77,899183384,202,119,318,38,78,107,11,Major,80,82,80,43,0,14,4
38,Calm Down (with Selena Gomez),Selena G,2,2022,3,25,7112,77,899183384,202,119,318,38,78,107,11,Major,80,82,80,43,0,14,4
39,MOJABI GHOST,Tainy,2,2023,6,29,859,40,61245289,35,109,41,14,54,122,6,Minor,81,74,71,14,0,56,4
40,MOJABI GHOST,Bad Bunny,2,2023,6,29,859,40,61245289,35,109,41,14,54,122,6,Minor,81,74,71,14,0,56,4
41,Last Night,Morgan Wallen,1,2023,1,31,2420,19,429829812,52,107,15,1,42,204,6,Major,52,52,68,46,0,15,4
42,Dance The Night (From Barbie The Album),Dua Lipa,1,2023,5,25,2988,101,127408954,0,0,143,38,46,110,11,Minor,67,78,85,2,0,33,5
43,Rush,Troye Sivan,1,2023,7,13,864,78,22581161,71,135,50,1,71,126,5,Minor,74,35,84,0,0,11,6
44,TULUM,Peso Pluma,2,2023,6,28,266,34,52294266,20,185,13,8,75,168,6,Major,56,63,87,39,0,11,5
45,TULUM,Grupo Frontera,2,2023,6,28,266,34,52294266,20,185,13,8,75,168,6,Major,56,63,87,39,0,11,5
46,Creepin',The Weeknd,3,2022,12,2,6036,88,843957510,113,149,245,23,86,98,1,Minor,71,17,61,36,0,8,5
47,Creepin',21 Savage,3,2022,12,2,6036,88,843957510,113,149,245,23,86,98,1,Minor,71,17,61,36,0,8,5
48,Creepin',Metro Boomin,3,2022,12,2,6036,88,843957510,113,149,245,23,86,98,1,Minor,71,17,61,36,0,8,5
49,Anti-Hero,Taylor Swift,1,2022,10,21,9082,56,999748277,242,142,165,9,69,97,4,Major,64,51,63,12,0,19,5
50,TQG,Karol G,2,2023,2,23,4284,49,618990393,115,123,184,18,63,180,4,Minor,72,61,63,67,0,9,28
51,TQG,Shakira,2,2023,2,23,4284,49,618990393,115,123,184,18,63,180,4,Minor,72,61,63,67,0,9,28
52,Los del Espacio,Big One,8,2023,6,1,1150,31,123122413,22,33,34,7,23,120,-1,Major,81,63,68,11,0,11,4
53,Los del Espacio,Duki,8,2023,6,1,1150,31,123122413,22,33,34,7,23,120,-1,Major,81,63,68,11,0,11,4
54,Los del Espacio,Lit Killah,8,2023,6,1,1150,31,123122413,22,33,34,7,23,120,-1,Major,81,63,68,11,0,11,4
55,Los del Espacio,Maria Becerra,8,2023,6,1,1150,31,123122413,22,33,34,7,23,120,-1,Major,81,63,68,11,0,11,4
56,Los del Espacio,FMK,8,2023,6,1,1150,31,123122413,22,33,34,7,23,120,-1,Major,81,63,68,11,0,11,4
57,Los del Espacio,Rusherking,8,2023,6,1,1150,31,123122413,22,33,34,7,23,120,-1,Major,81,63,68,11,0,11,4
58,Los del Espacio,Emilia,8,2023,6,1,1150,31,123122413,22,33,34,7,23,120,-1,Major,81,63,68,11,0,11,4
59,Los del Espacio,Tiago pzk,8,2023,6,1,1150,31,123122413,22,33,34,7,23,120,-1,Major,81,63,68,11,0,11,4
60,Frgil (feat. Grupo Front,Yahritza Y Su Esencia,2,2023,4,7,672,34,188933502,19,108,24,9,50,150,6,Major,61,39,73,37,0,11,3
61,Frgil (feat. Grupo Front,Grupo Frontera,2,2023,4,7,672,34,188933502,19,108,24,9,50,150,6,Major,61,39,73,37,0,11,3
62,Blank Space,Taylor Swift,1,2014,1,1,11434,53,1355959075,154,123,410,2,59,96,5,Major,75,57,68,9,0,13,6
63,Style,Taylor Swift,1,2014,1,1,7830,42,786181836,94,111,151,4,52,95,2,Major,60,48,79,0,0,12,4
64,TQM,Fuerza Regida,1,2023,5,19,584,28,176553476,16,159,15,6,64,125,5,Minor,79,96,85,27,0,11,6
65,El Azul,Junior H,2,2023,2,10,692,25,354495408,10,107,6,3,45,144,9,Minor,56,84,65,23,0,10,6
66,El Azul,Peso Pluma,2,2023,2,10,692,25,354495408,10,107,6,3,45,144,9,Minor,56,84,65,23,0,10,6
67,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2,2018,10,9,24094,78,2808096550,372,117,843,4,66,90,2,Major,76,91,50,54,0,7,5
68,Sunflower - Spider-Man: Into the Spider-Verse,Swae Lee,2,2018,10,9,24094,78,2808096550,372,117,843,4,66,90,2,Major,76,91,50,54,0,7,5
69,I'm Good (Blue),Bebe Rexha,2,2022,8,26,12482,80,1109433169,291,184,537,45,103,128,7,Minor,56,38,97,4,0,35,4
70,I'm Good (Blue),David Guetta,2,2022,8,26,12482,80,1109433169,291,184,537,45,103,128,7,Minor,56,38,97,4,0,35,4
71,See You Again,Tyler,3,2017,7,21,13387,64,1047101291,77,58,247,1,41,79,6,Major,56,58,56,37,0,11,10
72,See You Again,The Creator,3,2017,7,21,13387,64,1047101291,77,58,247,1,41,79,6,Major,56,58,56,37,0,11,10
73,See You Again,Kali Uchis,3,2017,7,21,13387,64,1047101291,77,58,247,1,41,79,6,Major,56,58,56,37,0,11,10
74,Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,3,2023,6,23,1117,80,65156199,82,145,65,16,80,144,-1,Major,77,75,58,52,0,23,25
75,Barbie World (with Aqua) [From Barbie The Album],Aqua,3,2023,6,23,1117,80,65156199,82,145,65,16,80,144,-1,Major,77,75,58,52,0,23,25
76,Barbie World (with Aqua) [From Barbie The Album],Ice Spice,3,2023,6,23,1117,80,65156199,82,145,65,16,80,144,-1,Major,77,75,58,52,0,23,25
77,Angels Like You,Miley Cyrus,1,2020,11,27,3372,19,570515054,65,48,138,1,22,122,5,Major,67,49,64,10,0,10,3
78,I Ain't Worried,OneRepublic,1,2022,5,13,8431,76,1085685420,241,127,458,37,80,140,-1,Major,71,82,81,11,0,6,5
79,Die For You,The Weeknd,1,2016,11,24,2483,59,1647990401,68,21,24,0,26,134,1,Minor,59,51,52,9,0,15,7
80,Starboy,The Weeknd,2,2016,9,21,29536,79,2565529693,281,137,2445,1,72,186,7,Major,68,49,59,16,0,13,28
81,Starboy,Daft Punk,2,2016,9,21,29536,79,2565529693,281,137,2445,1,72,186,7,Major,68,49,59,16,0,13,28
82,Die For You - Remix,Ariana Grande,2,2023,2,24,3408,47,518745108,87,86,74,1,44,67,1,Minor,53,50,53,23,0,44,7
83,Die For You - Remix,The Weeknd,2,2023,2,24,3408,47,518745108,87,86,74,1,44,67,1,Minor,53,50,53,23,0,44,7
84,El Cielo,Feid,3,2023,6,2,1298,38,107753850,44,64,57,10,37,106,10,Minor,72,17,64,7,0,10,5
85,El Cielo,Myke Towers,3,2023,6,2,1298,38,107753850,44,64,57,10,37,106,10,Minor,72,17,64,7,0,10,5
86,El Cielo,Sky Rompiendo,3,2023,6,2,1298,38,107753850,44,64,57,10,37,106,10,Minor,72,17,64,7,0,10,5
87,Baby Don't Hurt Me,David Guetta,3,2023,4,6,4277,66,177740666,145,111,213,11,62,128,7,Major,60,23,91,0,0,12,3
88,Baby Don't Hurt Me,Anne-Marie,3,2023,4,6,4277,66,177740666,145,111,213,11,62,128,7,Major,60,23,91,0,0,12,3
89,Baby Don't Hurt Me,Coi Leray,3,2023,4,6,4277,66,177740666,145,111,213,11,62,128,7,Major,60,23,91,0,0,12,3
90,AMARGURA,Karol G,1,2023,2,24,1133,39,153372011,14,71,23,10,40,107,6,Minor,92,55,70,18,0,15,7
91,(It Goes Like) Nanana - Edit,Peggy Gou,1,2023,6,15,2259,59,57876440,0,0,109,17,25,130,7,Minor,67,96,88,12,19,8,4
92,Another Love,Tom Odell,1,2012,10,15,18371,83,1813673666,250,122,3394,19,74,123,4,Minor,45,13,54,70,0,9,4
93,Blinding Lights,The Weeknd,1,2019,11,29,43899,69,3703895074,672,199,3421,20,96,171,1,Major,50,38,80,0,0,9,7
94,Moonlight,Kali Uchis,1,2023,2,24,2649,42,256483385,67,79,57,1,40,137,7,Minor,64,88,72,51,0,17,5
95,La Bachata,Manuel Turizo,1,2022,5,26,6804,45,1214083358,139,111,161,15,57,125,7,Minor,84,85,68,58,0,22,4
96,S91,Karol G,1,2023,7,14,525,41,16011326,34,115,39,6,54,128,-1,Minor,86,42,72,59,0,9,19
97,cardigan,Taylor Swift,1,2020,7,24,7923,29,812019557,106,112,142,4,48,130,-1,Minor,61,53,58,55,0,27,4
98,T,dennis,2,2023,5,4,731,15,111947664,27,17,73,4,12,130,11,Major,86,59,96,50,1,9,5
99,T,MC Kevin o Chris,2,2023,5,4,731,15,111947664,27,17,73,4,12,130,11,Major,86,59,96,50,1,9,5
100,Boy's a liar Pt. 2,PinkPantheress,2,2023,2,3,5184,41,156338624,154,84,102,14,46,133,5,Major,70,86,81,25,0,25,5
101,Boy's a liar Pt. 2,Ice Spice,2,2023,2,3,5184,41,156338624,154,84,102,14,46,133,5,Major,70,86,81,25,0,25,5
102,Left and Right (Feat. Jung Kook of BTS),Charlie Puth,3,2022,6,24,3107,39,720434240,38,0,4,0,13,101,2,Major,88,72,59,62,0,9,3
103,Left and Right (Feat. Jung Kook of BTS),BTS,3,2022,6,24,3107,39,720434240,38,0,4,0,13,101,2,Major,88,72,59,62,0,9,3
104,Left and Right (Feat. Jung Kook of BTS),Jung Kook,3,2022,6,24,3107,39,720434240,38,0,4,0,13,101,2,Major,88,72,59,62,0,9,3
105,BESO,Rauw Alejandro,2,2023,3,24,4053,50,357925728,82,121,182,12,61,95,5,Minor,77,53,64,74,0,17,14
106,BESO,ROSAL###,2,2023,3,24,4053,50,357925728,82,121,182,12,61,95,5,Minor,77,53,64,74,0,17,14
107,Hey Mor,Ozuna,2,2022,10,6,4637,38,674072710,63,79,89,11,42,98,1,Minor,90,40,59,0,0,10,29
108,Hey Mor,Feid,2,2022,10,6,4637,38,674072710,63,79,89,11,42,98,1,Minor,90,40,59,0,0,10,29
109,Yellow,Chris Molitor,1,1999,1,1,31358,43,1755214421,196,2,4053,5,16,173,11,Major,43,28,66,0,0,23,3
110,Karma,Taylor Swift,1,2022,10,21,3818,23,404562836,37,55,32,0,26,90,8,Major,64,10,62,7,0,48,7
111,People,Libianca,1,2022,12,2,3506,56,373199958,105,64,169,8,42,198,10,Minor,59,71,42,55,0,10,7
112,Overdrive,Post Malone,1,2023,7,14,410,36,14780425,36,32,31,1,23,140,1,Major,56,48,73,0,0,35,4
113,Enchanted (Taylor's Version),Taylor Swift,1,2023,7,7,148,24,39578178,32,93,8,2,39,82,8,Major,51,22,53,1,0,15,3
114,BABY HELLO,Rauw Alejandro,2,2023,6,23,1004,35,54266102,42,80,58,3,39,130,1,Minor,77,84,89,17,0,43,5
115,BABY HELLO,Bizarrap,2,2023,6,23,1004,35,54266102,42,80,58,3,39,130,1,Minor,77,84,89,17,0,43,5
116,Heat Waves,Glass Animals,1,2020,6,28,22543,63,2557975762,386,144,707,28,78,81,11,Major,76,53,53,44,0,9,9
117,golden hour,JVKE,1,2022,7,15,4511,36,751134527,70,58,109,18,37,94,1,Minor,51,14,59,65,18,25,3
118,Sweater Weather,The Neighbourhood,1,2012,5,14,16413,61,2282771485,166,87,1056,1,49,124,10,Major,61,41,81,5,2,10,3
119,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,2,2022,7,6,8506,45,1356565093,94,65,164,14,41,128,2,Major,62,55,78,1,3,23,4
120,"Quevedo: Bzrp Music Sessions, Vol. 52",Quevedo,2,2022,7,6,8506,45,1356565093,94,65,164,14,41,128,2,Major,62,55,78,1,3,23,4
121,Viva La Vida,Coldplay,1,2008,1,1,33898,62,1592909789,233,0,4095,9,23,138,5,Minor,49,42,62,9,0,11,3
122,Here With Me,d4vd,1,2022,7,17,3246,23,635412045,94,85,68,1,36,132,4,Major,58,27,48,50,0,12,3
123,Unholy (feat. Kim Petras),Sam Smith,2,2022,9,22,8576,42,1230675890,216,108,331,26,58,131,2,Major,71,24,47,1,0,27,9
124,Unholy (feat. Kim Petras),Kim Petras,2,2022,9,22,8576,42,1230675890,216,108,331,26,58,131,2,Major,71,24,47,1,0,27,9
125,Yandel 150,Yandel,2,2022,12,20,3618,38,585695368,47,74,80,14,42,168,6,Minor,78,58,73,5,0,10,7
126,Yandel 150,Feid,2,2022,12,20,3618,38,585695368,47,74,80,14,42,168,6,Minor,78,58,73,5,0,10,7
127,CORAZN VA,Maria Becerra,1,2023,6,22,370,20,43857627,12,16,18,4,13,98,1,Major,68,40,79,33,0,30,6
128,Riptide,Vance Joy,1,1975,1,1,31123,55,2009094673,300,65,1003,1,40,102,1,Major,48,50,73,43,0,15,4
129,Until I Found You (with Em Beihold) - Em Beihold Version,Em Beihold,2,2022,4,22,2790,30,600976848,60,96,71,0,42,101,10,Major,34,32,57,78,0,20,3
130,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,2,2022,4,22,2790,30,600976848,60,96,71,0,42,101,10,Major,34,32,57,78,0,20,3
131,Novidade na,Mc Livinho,2,2023,6,23,267,9,39709092,9,6,25,2,5,130,5,Major,63,36,34,76,0,35,9
132,Novidade na,DJ Matt D,2,2023,6,23,267,9,39709092,9,6,25,2,5,130,5,Major,63,36,34,76,0,35,9
133,Back To December (Taylor's Version),Taylor Swift,1,2023,7,7,139,17,39228929,16,72,5,0,29,142,2,Major,50,20,64,1,0,12,3
134,STAY (with Justin Bieber),Justin Bieber,2,2021,7,9,17050,36,2665343922,492,99,798,31,55,170,1,Major,59,48,76,4,0,10,5
135,STAY (with Justin Bieber),The Kid Laroi,2,2021,7,9,17050,36,2665343922,492,99,798,31,55,170,1,Major,59,48,76,4,0,10,5
136,El Merengue,Marshmello,2,2023,3,3,2114,44,223633238,80,75,110,11,43,124,8,Minor,78,70,68,3,1,11,4
137,El Merengue,Manuel Turizo,2,2023,3,3,2114,44,223633238,80,75,110,11,43,124,8,Minor,78,70,68,3,1,11,4
138,Someone You Loved,Lewis Capaldi,1,2018,11,8,17836,53,2887241814,440,125,1800,0,59,110,1,Major,50,45,41,75,0,11,3
139,Me Porto Bonito,Chencho Corleone,2,2022,5,6,8870,43,1440757818,104,120,141,26,63,92,1,Minor,91,43,71,9,0,9,8
140,Me Porto Bonito,Bad Bunny,2,2022,5,6,8870,43,1440757818,104,120,141,26,63,92,1,Minor,91,43,71,9,0,9,8
141,Makeba,Jain,1,2015,6,22,6060,53,165484133,150,148,2703,22,74,116,2,Major,82,40,66,39,51,25,7
142,MONTAGEM - FR PUNK,Ayparia,2,2012,6,20,641,50,58054811,1,52,8,0,34,129,9,Major,63,84,82,70,8,9,7
143,MONTAGEM - FR PUNK,unxbected,2,2012,6,20,641,50,58054811,1,52,8,0,34,129,9,Major,63,84,82,70,8,9,7
144,Fast Car,Luke Combs,1,2023,3,24,1446,12,157058870,57,97,35,0,36,98,8,Major,71,67,60,19,0,12,3
145,What It Is (Solo Version),Doechii,1,2023,3,17,804,25,95131998,29,76,24,0,33,172,1,Minor,74,76,76,6,0,10,9
146,Coco Chanel,Bad Bunny,2,2023,3,17,1962,38,250305248,28,89,29,5,44,150,2,Major,68,14,76,4,0,10,4
147,Coco Chanel,Eladio Carrion,2,2023,3,17,1962,38,250305248,28,89,29,5,44,150,2,Major,68,14,76,4,0,10,4
148,Dont Bl,Taylor Swift,1,2017,11,8,4875,23,685032533,19,45,0,0,22,136,9,Minor,62,19,53,11,0,6,4
149,Still With You,Jung Kook,1,2020,6,5,31,39,38411956,2,107,8,0,48,88,1,Minor,53,34,47,9,0,83,4
150,All My Life (feat. J. Cole),J. Cole,2,2023,5,12,2175,23,144565150,69,145,69,2,56,143,3,Major,83,69,44,15,0,10,33
151,All My Life (feat. J. Cole),Lil Durk,2,2023,5,12,2175,23,144565150,69,145,69,2,56,143,3,Major,83,69,44,15,0,10,33
152,Say Yes To Heaven,Lana Del Rey,1,2023,3,17,2000,46,127567540,49,105,63,1,50,100,6,Minor,49,17,35,71,9,11,3
153,Snooze,SZA,1,2022,12,9,2839,25,399686758,58,156,42,1,60,143,5,Major,56,39,55,14,0,11,13
154,Summertime Sadness,Lana Del Rey,1,2011,1,1,20333,52,983637508,89,143,1632,3,66,112,1,Minor,56,24,66,7,0,12,3
155,Take Two,BTS,1,2023,6,9,674,47,118482347,20,106,25,4,52,93,7,Major,62,57,59,3,0,38,3
156,Lover,Taylor Swift,1,2012,1,1,8448,23,882831184,160,110,163,0,44,206,7,Major,43,50,55,50,0,15,10
157,Too Many Nights (feat. Don Toliver & with Future),Future,3,2022,12,2,2110,58,286400165,17,119,19,2,59,88,7,Minor,68,17,71,15,0,11,5
158,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,3,2022,12,2,2110,58,286400165,17,119,19,2,59,88,7,Minor,68,17,71,15,0,11,5
159,Too Many Nights (feat. Don Toliver & with Future),Don Toliver,3,2022,12,2,2110,58,286400165,17,119,19,2,59,88,7,Minor,68,17,71,15,0,11,5
160,Chemical,Post Malone,1,2023,4,14,2528,39,172825906,56,91,59,3,44,170,2,Major,50,37,90,0,0,12,5
161,Mockingbird,Eminem,1,2004,1,1,12985,61,1241559043,49,98,2394,5,54,84,4,Minor,62,24,67,21,0,13,28
162,New Jeans,NewJeans,1,2023,7,7,77,35,29562220,8,166,4,4,68,134,4,Minor,81,53,72,51,0,12,5
163,Primera Cita,Carin Leon,1,2022,4,20,266,27,77309611,6,40,6,6,24,158,10,Major,54,50,40,61,0,10,6
164,Cold Heart - PNAU Remix,Dua Lipa,3,2017,11,10,21097,52,1605224506,384,135,1034,37,74,116,1,Major,80,92,80,4,0,10,3
165,Cold Heart - PNAU Remix,Elton John,3,2017,11,10,21097,52,1605224506,384,135,1034,37,74,116,1,Major,80,92,80,4,0,10,3
166,Cold Heart - PNAU Remix,Pnau,3,2017,11,10,21097,52,1605224506,384,135,1034,37,74,116,1,Major,80,92,80,4,0,10,3
167,Dandelions,Ruth B.,1,2017,4,28,3423,21,1116995633,41,100,59,1,40,117,1,Major,61,45,69,2,0,9,3
168,Bones,Imagine Dragons,1,2021,3,11,4198,44,838079900,98,108,327,17,56,114,5,Minor,77,65,72,2,0,7,5
169,Set Fire to the Rain,Adele,1,2011,1,1,14739,43,1163620694,88,112,2163,5,53,108,2,Minor,61,47,68,0,0,13,3
170,Money Trees,Kendrick Lamar,2,2012,1,1,26792,32,1093605526,69,113,695,0,48,144,4,Minor,74,37,53,7,0,21,10
171,Money Trees,Jay Rock,2,2012,1,1,26792,32,1093605526,69,113,695,0,48,144,4,Minor,74,37,53,7,0,21,10
172,Tak Segampang Itu,Anggi Marito,1,2022,12,2,213,6,179659294,7,6,0,0,4,130,5,Major,51,18,44,76,0,11,3
173,LAGUNAS,Jasiel Nu######ez,2,2023,6,22,58,18,39058561,2,106,4,2,42,116,11,Major,77,79,62,33,1,15,3
174,LAGUNAS,Peso P,2,2023,6,22,58,18,39058561,2,106,4,2,42,116,11,Major,77,79,62,33,1,15,3
175,Mine (Taylor's Version),Taylor Swift,1,2023,7,7,99,15,36912123,21,52,6,1,22,121,7,Major,65,49,78,0,0,17,4
176,Everybody Wants To Rule The World,Tears For Fears,1,1985,2,17,41751,25,1205951614,101,32,2655,0,19,112,7,Major,64,54,81,36,0,11,6
177,No Role Modelz,J. Cole,1,2014,12,9,21164,36,1791000570,80,65,476,0,33,100,10,Minor,70,47,52,30,0,6,33
178,Tattoo,Loreen,1,2023,2,25,2988,59,201660859,74,102,145,18,59,150,3,Minor,55,30,78,24,0,12,8
179,Rara Vez,Taiu,2,2023,2,8,893,38,248088961,19,23,24,3,21,120,5,Minor,84,96,71,18,0,34,17
180,Rara Vez,Milo j,2,2023,2,8,893,38,248088961,19,23,24,3,21,120,5,Minor,84,96,71,18,0,34,17
181,VAGABUNDO,Sebastian Yatra,3,2023,5,12,1094,34,90839753,40,58,47,8,33,127,11,Minor,82,89,85,4,0,23,6
182,VAGABUNDO,Manuel Turizo,3,2023,5,12,1094,34,90839753,40,58,47,8,33,127,11,Minor,82,89,85,4,0,23,6
183,VAGABUNDO,Be####,3,2023,5,12,1094,34,90839753,40,58,47,8,33,127,11,Minor,82,89,85,4,0,23,6
184,august,Taylor Swift,1,2020,7,24,7324,22,607123776,25,81,61,1,34,90,5,Major,51,42,61,53,0,9,3
185,LUNA,Junior H,2,2023,6,22,201,11,55842345,19,117,8,1,43,128,9,Minor,75,79,63,33,0,15,4
186,LUNA,Peso Pluma,2,2023,6,22,201,11,55842345,19,117,8,1,43,128,9,Minor,75,79,63,33,0,15,4
187,Miracle (with Ellie Goulding),Calvin Harris,2,2023,3,10,5120,48,211050784,161,115,246,9,57,143,9,Major,64,31,87,4,4,8,4
188,Miracle (with Ellie Goulding),Ellie Goulding,2,2023,3,10,5120,48,211050784,161,115,246,9,57,143,9,Major,64,31,87,4,4,8,4
189,Nonsense,Sabrina Carpenter,1,2022,7,15,2346,27,342897938,69,12,38,8,15,139,8,Major,74,68,68,3,0,26,4
190,Que Vuelvas,Carin Leon,2,2022,12,9,763,26,2762,21,110,21,9,48,162,10,Major,49,78,64,19,0,11,4
191,Que Vuelvas,Grupo Frontera,2,2022,12,9,763,26,2762,21,110,21,9,48,162,10,Major,49,78,64,19,0,11,4
192,Por las Noches,Peso Pluma,1,2021,6,11,457,24,330346424,8,116,4,3,47,92,-1,Major,81,39,60,31,0,7,3
193,Feliz Cumpleaos Fe,Feid,1,2022,8,19,3430,38,601863821,45,69,52,4,37,95,5,Major,87,57,55,10,0,29,7
194,Can't Hold Us (feat. Ray Dalton),Ray Dalton,3,2011,8,16,6074,52,1953533826,201,44,6551,2,32,146,2,Major,63,88,93,3,0,10,8
195,Can't Hold Us (feat. Ray Dalton),Ryan Lewis,3,2011,8,16,6074,52,1953533826,201,44,6551,2,32,146,2,Major,63,88,93,3,0,10,8
196,Can't Hold Us (feat. Ray Dalton),Macklemore,3,2011,8,16,6074,52,1953533826,201,44,6551,2,32,146,2,Major,63,88,93,3,0,10,8
197,Watermelon Sugar,Harry Styles,1,2019,11,17,21915,34,2322580122,437,115,1212,12,53,95,-1,Major,55,56,82,12,0,34,5
198,lovely - Bonus Track,Billie Eilish,2,2017,8,11,15032,30,2355719893,221,96,1078,2,42,115,4,Minor,35,12,30,93,0,10,3
199,lovely - Bonus Track,Khalid,2,2017,8,11,15032,30,2355719893,221,96,1078,2,42,115,4,Minor,35,12,30,93,0,10,3
